activeLengths,activityId,activityName,activityTrainingLoad,activityType,activity,aerobicTrainingEffect,aerobicTrainingEffectMessage,anaerobicTrainingEffect,anaerobicTrainingEffectMessage,atpActivity,autoCalcCalories,averageBikingCadenceInRevPerMinute,averageHR,averageRunningCadenceInStepsPerMinute,averageSpeed,averageSwimCadenceInStrokesPerMinute,averageSwolf,avgFlow,avgGradeAdjustedSpeed,avgGroundContactBalance,avgGroundContactTime,avgPower,avgRespirationRate,avgStress,avgStrideLength,avgStrokeDistance,avgStrokes,avgVerticalOscillation,avgVerticalRatio,avgVerticalSpeed,beginTimestamp,bmrCalories,calendarEventId,calendarEventUuid,calories,caloriesConsumed,courseId,decoDive,description,deviceId,differenceBodyBattery,differenceStress,distance,duration,elapsedDuration,elevationCorrected,elevationGain,elevationLoss,endLatitude,endLongitude,endStress,endTimeGMT,eventType,fastestSplit_1000,fastestSplit_10000,fastestSplit_1609,fastestSplit_21098,fastestSplit_42195,fastestSplit_5000,favorite,floorsClimbed,floorsDescended,grit,hasHeatMap,hasImages,hasPolyline,hasSplits,hasVideo,hrTimeInZone_1,hrTimeInZone_2,hrTimeInZone_3,hrTimeInZone_4,hrTimeInZone_5,jumpCount,lapCount,locationName,manualActivity,manufacturer,maxBikingCadenceInRevPerMinute,maxDoubleCadence,maxElevation,maxFtp,maxHR,maxPower,maxRespirationRate,maxRunningCadenceInStepsPerMinute,maxSpeed,maxStress,maxTemperature,maxVerticalSpeed,minActivityLapDuration,minElevation,minRespirationRate,minTemperature,moderateIntensityMinutes,movingDuration,normPower,ownerDisplayName,ownerFullName,ownerId,ownerProfileImageUrlLarge,ownerProfileImageUrlMedium,ownerProfileImageUrlSmall,parent,poolLength,powerTimeInZone_1,powerTimeInZone_2,powerTimeInZone_3,powerTimeInZone_4,powerTimeInZone_5,pr,privacy,purposeful,qualifyingDive,splitSummaries,sportTypeId,startLatitude,startLongitude,startStress,startTimeGMT,startTimeLocal,steps,strokes,summarizedDiveInfo,surfaceInterval,timeZoneId,trainingEffectLabel,unitOfPoolLength,userPro,userRoles,vO2MaxValue,vigorousIntensityMinutes,waterConsumed,waterEstimated,workoutId
,19467036787,Stairs in Horsky park - 10 times - intervals,95.78195190429688,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",running,3.0999999046325684,IMPROVING_AEROBIC_BASE_8,0.4000000059604645,NO_ANAEROBIC_BENEFIT_0,False,False,,145.0,128.296875,1.822999954223633,,,,2.3010001182556152,,301.5,225.0,,,87.87000122070313,,,7.6199996948242195,9.569999694824219,,1750219134000,92.0,,,733.0,,,False,,3422202187,-13,,7144.2001953125,3918.948974609375,3931.52197265625,False,466.9599999785423,489.47999998927116,48.164402805268764,17.095916625112295,,2025-06-18 05:04:25,"{'typeId': 9, 'typeKey': 'uncategorized', 'sortOrder': 10}",336.2049865722656,,562.14697265625,,,2756.0048828125,False,,,,False,False,True,True,False,27.998,815.8,2229.489,745.391,0.0,,41,Bratislava,False,GARMIN,,250.0,263.3999938964844,,175.0,680.0,,250.0,3.6019999980926514,,29.0,1.0,0.45899999141693115,190.0,,19.0,11,3722.938977777958,306.0,84e77216-5501-4028-b779-67865fe487b4,Michal,107797445,https://s3.amazonaws.com/garmin-connect-prod/profile_images/69e073d0-85bd-4f2a-862a-3b33b2a05b45-prof.png,https://s3.amazonaws.com/garmin-connect-prod/profile_images/69e073d0-85bd-4f2a-862a-3b33b2a05b45-prfr.png,https://s3.amazonaws.com/garmin-connect-prod/profile_images/69e073d0-85bd-4f2a-862a-3b33b2a05b45-prth.png,False,,751.144,589.202,254.97,188.995,230.13,False,"{'typeId': 4, 'typeKey': 'groups'}",False,False,"[{'noOfSplits': 15, 'totalAscent': 0.0, 'duration': 126.00199890136719, 'splitType': 'RWD_STAND', 'numClimbSends': 0, 'maxElevationGain': 0.0, 'averageElevationGain': 0.0, 'maxDistance': 9, 'distance': 61.40999984741211, 'averageSpeed': 0.4869999885559082, 'maxSpeed': 0.8679999709129333, 'numFalls': 0, 'elevationLoss': 0.0}, {'noOfSplits': 48, 'totalAscent': 165.87000000476837, 'duration': 963.4240112304688, 'splitType': 'RWD_WALK', 'numClimbSends': 0, 'maxElevationGain': 18.37000000476837, 'averageElevationGain': 3.8899999856948853, 'maxDistance': 92, 'distance': 1021.6300048828125, 'averageSpeed': 1.059999942779541, 'maxSpeed': 2.1089999675750732, 'numFalls': 0, 'elevationLoss': 102.40999999642372}, {'noOfSplits': 39, 'totalAscent': 301.72000002861023, 'duration': 2829.33203125, 'splitType': 'RWD_RUN', 'numClimbSends': 0, 'maxElevationGain': 68.6700000166893, 'averageElevationGain': 7.03999999910593, 'maxDistance': 3007, 'distance': 6061.16015625, 'averageSpeed': 2.1419999599456787, 'maxSpeed': 3.6019999980926514, 'numFalls': 0, 'elevationLoss': 386.10999999940395}, {'noOfSplits': 1, 'totalAscent': 68.6700000166893, 'duration': 1192.27001953125, 'splitType': 'INTERVAL_WARMUP', 'numClimbSends': 0, 'maxElevationGain': 68.6700000166893, 'averageElevationGain': 68.6700000166893, 'maxDistance': 3064, 'distance': 3064.199951171875, 'averageSpeed': 2.569999933242798, 'maxSpeed': 3.6019999980926514, 'numFalls': 0, 'elevationLoss': 98.72000002861023}, {'noOfSplits': 1, 'totalAscent': 36.11999999731779, 'duration': 658.6699829101562, 'splitType': 'INTERVAL_COOLDOWN', 'numClimbSends': 0, 'maxElevationGain': 36.11999999731779, 'averageElevationGain': 36.11999999731779, 'maxDistance': 1611, 'distance': 1611.06005859375, 'averageSpeed': 2.446000099182129, 'maxSpeed': 3.171999931335449, 'numFalls': 0, 'elevationLoss': 54.21999999880791}, {'noOfSplits': 19, 'totalAscent': 11.370000004768372, 'duration': 1144.2569580078125, 'splitType': 'INTERVAL_REST', 'numClimbSends': 0, 'maxElevationGain': 2.4300000071525574, 'averageElevationGain': 0.6100000143051147, 'maxDistance': 141, 'distance': 1239.469970703125, 'averageSpeed': 1.0829999446868896, 'maxSpeed': 2.1089999675750732, 'numFalls': 0, 'elevationLoss': 330.4099999964237}, {'noOfSplits': 20, 'totalAscent': 350.0, 'duration': 923.5650024414062, 'splitType': 'INTERVAL_ACTIVE', 'numClimbSends': 0, 'maxElevationGain': 36.81999999284744, 'averageElevationGain': 17.150000005960464, 'maxDistance': 128, 'distance': 1229.469970703125, 'averageSpeed': 1.3309999704360962, 'maxSpeed': 3.0320000648498535, 'numFalls': 0, 'elevationLoss': 6.280000001192093}]",1,48.164374474436045,17.09552393294871,,2025-06-18 03:58:54,2025-06-18 05:58:54,9262,,{'summarizedDiveGases': []},,124,AEROBIC_BASE,,False,"['SCOPE_GOLF_API_READ', 'SCOPE_ATP_READ', 'SCOPE_DIVE_API_WRITE', 'SCOPE_COMMUNITY_COURSE_ADMIN_READ', 'SCOPE_DIVE_API_READ', 'SCOPE_DI_OAUTH_2_CLIENT_READ', 'SCOPE_CONNECT_WRITE', 'SCOPE_COMMUNITY_COURSE_WRITE', 'SCOPE_MESSAGE_GENERATION_READ', 'SCOPE_DI_OAUTH_2_CLIENT_REVOCATION_ADMIN', 'SCOPE_CONNECT_WEB_TEMPLATE_RENDER', 'SCOPE_OMT_SUBSCRIPTION_ADMIN_READ', 'SCOPE_CONNECT_NON_SOCIAL_SHARED_READ', 'SCOPE_CONNECT_READ', 'SCOPE_DI_OAUTH_2_TOKEN_ADMIN', 'ROLE_CONNECTUSER', 'ROLE_FITNESS_USER', 'ROLE_WELLNESS_USER', 'ROLE_OUTDOOR_USER']",53.0,53,,826.0,3422202187
,19459470561,Bratislava Cycling,79.20281982421875,"{'typeId': 2, 'typeKey': 'cycling', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",cycling,2.5999999046325684,MAINTAINING_AEROBIC_FITNESS_1,1.5,MINOR_FAST_FORCE_BENEFIT_5,FALSE,FALSE,,127,,4.908999919891357,,,,,,,,,,,,,,,,1.75016E+12,46,,,314,,,FALSE,,3422202187,-10,,9687.860352,1973.5989990234375,3840.043945,FALSE,146.85000002384186,115.61000001430511,48.16437313333154,17.09603564813733,,6/17/2025 12:22,"{'typeId': 9, 'typeKey': 'uncategorized', 'sortOrder': 10}",,,,,,,FALSE,,,,FALSE,FALSE,TRUE,FALSE,FALSE,412.01,419.537,263.002,499.988,0,,2,Bratislava,FALSE,GARMIN,,,238.8000030517578,,172,,,,11.430000305175781,,,0.8000030517578125,415.8959961,145.60000610351562,,,13,1939,,84e77216-5501-4028-b779-67865fe487b4,Michal,107797445,https://s3.amazonaws.com/garmin-connect-prod/profile_images/69e073d0-85bd-4f2a-862a-3b33b2a05b45-prof.png,https://s3.amazonaws.com/garmin-connect-prod/profile_images/69e073d0-85bd-4f2a-862a-3b33b2a05b45-prfr.png,https://s3.amazonaws.com/garmin-connect-prod/profile_images/69e073d0-85bd-4f2a-862a-3b33b2a05b45-prth.png,FALSE,,,,,,,FALSE,"{'typeId': 4, 'typeKey': 'groups'}",FALSE,FALSE,[],2,48.164425855502486,17.09508715197444,,6/17/2025 11:18,6/17/2025 13:18,,,{'summarizedDiveGases': []},,124,AEROBIC_BASE,,FALSE,"['SCOPE_GOLF_API_READ', 'SCOPE_ATP_READ', 'SCOPE_DIVE_API_WRITE', 'SCOPE_COMMUNITY_COURSE_ADMIN_READ', 'SCOPE_DIVE_API_READ', 'SCOPE_DI_OAUTH_2_CLIENT_READ', 'SCOPE_CONNECT_WRITE', 'SCOPE_COMMUNITY_COURSE_WRITE', 'SCOPE_MESSAGE_GENERATION_READ', 'SCOPE_DI_OAUTH_2_CLIENT_REVOCATION_ADMIN', 'SCOPE_CONNECT_WEB_TEMPLATE_RENDER', 'SCOPE_OMT_SUBSCRIPTION_ADMIN_READ', 'SCOPE_CONNECT_NON_SOCIAL_SHARED_READ', 'SCOPE_CONNECT_READ', 'SCOPE_DI_OAUTH_2_TOKEN_ADMIN', 'ROLE_CONNECTUSER', 'ROLE_FITNESS_USER', 'ROLE_WELLNESS_USER', 'ROLE_OUTDOOR_USER']",,19,,429,
,19453081162,Jump Rope,6.188171387,"{'typeId': 11, 'typeKey': 'indoor_cardio', 'parentTypeId': 29, 'isHidden': False, 'restricted': False, 'trimmable': True}",indoor_cardio,0.10000000149011612,NO_AEROBIC_BENEFIT_18,0.30000001192092896,NO_ANAEROBIC_BENEFIT_0,FALSE,FALSE,,127,,0,,,,,,,,,,,,,,,,1.7501E+12,1,,,10,,,FALSE,,3422202187,0,,0,60.402000427246094,63.564998626708984,FALSE,,,,,,6/16/2025 19:09,"{'typeId': 9, 'typeKey': 'uncategorized', 'sortOrder': 10}",,,,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,29,2.001,25.818,0,0,,1,,FALSE,GARMIN,,,,,154,,,,,,,,60.402000427246094,,,,0,0,,84e77216-5501-4028-b779-67865fe487b4,Michal,107797445,https://s3.amazonaws.com/garmin-connect-prod/profile_images/69e073d0-85bd-4f2a-862a-3b33b2a05b45-prof.png,https://s3.amazonaws.com/garmin-connect-prod/profile_images/69e073d0-85bd-4f2a-862a-3b33b2a05b45-prfr.png,https://s3.amazonaws.com/garmin-connect-prod/profile_images/69e073d0-85bd-4f2a-862a-3b33b2a05b45-prth.png,FALSE,,,,,,,FALSE,"{'typeId': 4, 'typeKey': 'groups'}",FALSE,FALSE,[],10,,,,6/16/2025 19:08,6/16/2025 21:08,126,,{'summarizedDiveGases': []},,124,UNKNOWN,,FALSE,"['SCOPE_GOLF_API_READ', 'SCOPE_ATP_READ', 'SCOPE_DIVE_API_WRITE', 'SCOPE_COMMUNITY_COURSE_ADMIN_READ', 'SCOPE_DIVE_API_READ', 'SCOPE_DI_OAUTH_2_CLIENT_READ', 'SCOPE_CONNECT_WRITE', 'SCOPE_COMMUNITY_COURSE_WRITE', 'SCOPE_MESSAGE_GENERATION_READ', 'SCOPE_DI_OAUTH_2_CLIENT_REVOCATION_ADMIN', 'SCOPE_CONNECT_WEB_TEMPLATE_RENDER', 'SCOPE_OMT_SUBSCRIPTION_ADMIN_READ', 'SCOPE_CONNECT_NON_SOCIAL_SHARED_READ', 'SCOPE_CONNECT_READ', 'SCOPE_DI_OAUTH_2_TOKEN_ADMIN', 'ROLE_CONNECTUSER', 'ROLE_FITNESS_USER', 'ROLE_WELLNESS_USER', 'ROLE_OUTDOOR_USER']",,0,,12,
,19446810949,Bratislava Running,79.52279663085938,"{'typeId': 1, 'typeKey': 'running', 'parentTypeId': 17, 'isHidden': False, 'restricted': False, 'trimmable': True}",running,2.9000000953674316,MAINTAINING_AEROBIC_BASE_7,0,NO_ANAEROBIC_BENEFIT_0,FALSE,FALSE,,137,159.171875,2.3919999599456787,,,,2.502000093460083,,287.8999938964844,290,,,91.77000122070314,,,8.559999847,9.569999694824219,,1.75005E+12,102,,,815,,,FALSE,,3422202187,-16,,10478.28027,4380.145996,4392.144043,FALSE,238.87999999523163,261.0099999997765,48.16441772505641,17.09591352380812,,6/16/2025 7:16,"{'typeId': 9, 'typeKey': 'uncategorized', 'sortOrder': 10}",327.6029968261719,4139.138184,570.1829833984375,,,1987,FALSE,,,,FALSE,FALSE,TRUE,TRUE,FALSE,15,1654.562,2597.984,6.001,0,,3,Bratislava,FALSE,GARMIN,,179,260.79998779296875,,156,464,,179,3.3399999141693115,,28,0.600006104,228.91900634765625,176.60000610351562,,24,4,4373,297,84e77216-5501-4028-b779-67865fe487b4,Michal,107797445,https://s3.amazonaws.com/garmin-connect-prod/profile_images/69e073d0-85bd-4f2a-862a-3b33b2a05b45-prof.png,https://s3.amazonaws.com/garmin-connect-prod/profile_images/69e073d0-85bd-4f2a-862a-3b33b2a05b45-prfr.png,https://s3.amazonaws.com/garmin-connect-prod/profile_images/69e073d0-85bd-4f2a-862a-3b33b2a05b45-prth.png,FALSE,,2870.938,702.606,143.003,47,2.996,FALSE,"{'typeId': 4, 'typeKey': 'groups'}",FALSE,FALSE,"[{'noOfSplits': 1, 'totalAscent': 0.0, 'duration': 5.329999923706055, 'splitType': 'RWD_STAND', 'numClimbSends': 0, 'maxElevationGain': 0.0, 'averageElevationGain': 0.0, 'maxDistance': 0, 'distance': 0.0, 'averageSpeed': 0.0, 'maxSpeed': 0.0, 'numFalls': 0, 'elevationLoss': 0.0}, {'noOfSplits': 4, 'totalAscent': 26.349999994039536, 'duration': 142.3419952392578, 'splitType': 'RWD_WALK', 'numClimbSends': 0, 'maxElevationGain': 26.349999994039536, 'averageElevationGain': 6.620000004768372, 'maxDistance': 98, 'distance': 132.3300018310547, 'averageSpeed': 0.9300000071525574, 'maxSpeed': 2.062000036239624, 'numFalls': 0, 'elevationLoss': 7.360000014305115}, {'noOfSplits': 1, 'totalAscent': 238.80000001192093, 'duration': 4380.14599609375, 'splitType': 'INTERVAL_ACTIVE', 'numClimbSends': 0, 'maxElevationGain': 238.80000001192093, 'averageElevationGain': 238.80000001192093, 'maxDistance': 10478, 'distance': 10478.259765625, 'averageSpeed': 2.3919999599456787, 'maxSpeed': 3.3399999141693115, 'numFalls': 0, 'elevationLoss': 261.44999998807907}, {'noOfSplits': 4, 'totalAscent': 211.00999999977648, 'duration': 4232.26318359375, 'splitType': 'RWD_RUN', 'numClimbSends': 0, 'maxElevationGain': 129.20000000298023, 'averageElevationGain': 52.77999997138977, 'maxDistance': 6361, 'distance': 10345.9404296875, 'averageSpeed': 2.444999933242798, 'maxSpeed': 3.3399999141693115, 'numFalls': 0, 'elevationLoss': 253.10000000149012}]",1,48.164305072277784,17.09489470347762,,6/16/2025 6:03,6/16/2025 8:03,11588,,{'summarizedDiveGases': []},,124,AEROBIC_BASE,,FALSE,"['SCOPE_GOLF_API_READ', 'SCOPE_ATP_READ', 'SCOPE_DIVE_API_WRITE', 'SCOPE_COMMUNITY_COURSE_ADMIN_READ', 'SCOPE_DIVE_API_READ', 'SCOPE_DI_OAUTH_2_CLIENT_READ', 'SCOPE_CONNECT_WRITE', 'SCOPE_COMMUNITY_COURSE_WRITE', 'SCOPE_MESSAGE_GENERATION_READ', 'SCOPE_DI_OAUTH_2_CLIENT_REVOCATION_ADMIN', 'SCOPE_CONNECT_WEB_TEMPLATE_RENDER', 'SCOPE_OMT_SUBSCRIPTION_ADMIN_READ', 'SCOPE_CONNECT_NON_SOCIAL_SHARED_READ', 'SCOPE_CONNECT_READ', 'SCOPE_DI_OAUTH_2_TOKEN_ADMIN', 'ROLE_CONNECTUSER', 'ROLE_FITNESS_USER', 'ROLE_WELLNESS_USER', 'ROLE_OUTDOOR_USER']",53,66,,1216,
,19436112374,Bratislava Trail Running,45.95863342285156,"{'typeId': 6, 'typeKey': 'trail_running', 'parentTypeId': 1, 'isHidden': False, 'restricted': False, 'trimmable': True}",trail_running,2.299999952316284,MINOR_AEROBIC_BENEFIT_0,0,NO_ANAEROBIC_BENEFIT_0,FALSE,FALSE,,151,161.234375,2.648000001907348,,,,2.946000099182129,,276.1000061035156,338,,,98.32000122070313,,,8.769999695,9.06000042,,1.74997E+12,21,,,199,,,FALSE,,3422202187,-3,,2345.780029296875,885.9359741210938,889.9310302734375,FALSE,67.81999999284744,31.649999976158142,48.16439224407077,17.096023997291923,,6/15/2025 6:06,"{'typeId': 9, 'typeKey': 'uncategorized', 'sortOrder': 10}",348.26800537109375,,581.6599731445312,,,,FALSE,,,,FALSE,FALSE,TRUE,TRUE,FALSE,0,15,563.998,306.528,0,,1,Bratislava,FALSE,GARMIN,,170,235.1999969482422,,161,445,,170,3.630000114440918,,25,0.8000030517578125,885.9359741210938,182.60000610351562,,22,0,885,347,84e77216-5501-4028-b779-67865fe487b4,Michal,107797445,https://s3.amazonaws.com/garmin-connect-prod/profile_images/69e073d0-85bd-4f2a-862a-3b33b2a05b45-prof.png,https://s3.amazonaws.com/garmin-connect-prod/profile_images/69e073d0-85bd-4f2a-862a-3b33b2a05b45-prfr.png,https://s3.amazonaws.com/garmin-connect-prod/profile_images/69e073d0-85bd-4f2a-862a-3b33b2a05b45-prth.png,FALSE,,132.524,282.008,343.022,65.971,0,FALSE,"{'typeId': 4, 'typeKey': 'groups'}",FALSE,FALSE,"[{'noOfSplits': 1, 'totalAscent': 8.46000000834465, 'duration': 35.0, 'splitType': 'RWD_WALK', 'numClimbSends': 0, 'maxElevationGain': 8.46000000834465, 'averageElevationGain': 8.46000000834465, 'maxDistance': 55, 'distance': 55.47999954223633, 'averageSpeed': 1.5850000381469727, 'maxSpeed': 1.6330000162124634, 'numFalls': 0, 'elevationLoss': 0.0}, {'noOfSplits': 1, 'totalAscent': 67.25999999046326, 'duration': 885.9359741210938, 'splitType': 'INTERVAL_ACTIVE', 'numClimbSends': 0, 'maxElevationGain': 67.25999999046326, 'averageElevationGain': 67.25999999046326, 'maxDistance': 2345, 'distance': 2345.780029296875, 'averageSpeed': 2.6480000019073486, 'maxSpeed': 3.630000114440918, 'numFalls': 0, 'elevationLoss': 31.930000007152557}, {'noOfSplits': 2, 'totalAscent': 59.79000002145767, 'duration': 850.5809936523438, 'splitType': 'RWD_RUN', 'numClimbSends': 0, 'maxElevationGain': 49.20999999344349, 'averageElevationGain': 29.680000007152557, 'maxDistance': 2086, 'distance': 2290.300048828125, 'averageSpeed': 2.693000078201294, 'maxSpeed': 3.630000114440918, 'numFalls': 0, 'elevationLoss': 31.930000007152557}]",1,48.17399874329567,17.07414354197681,,6/15/2025 5:51,6/15/2025 7:51,2400,,{'summarizedDiveGases': []},,124,RECOVERY,,FALSE,"['SCOPE_GOLF_API_READ', 'SCOPE_ATP_READ', 'SCOPE_DIVE_API_WRITE', 'SCOPE_COMMUNITY_COURSE_ADMIN_READ', 'SCOPE_DIVE_API_READ', 'SCOPE_DI_OAUTH_2_CLIENT_READ', 'SCOPE_CONNECT_WRITE', 'SCOPE_COMMUNITY_COURSE_WRITE', 'SCOPE_MESSAGE_GENERATION_READ', 'SCOPE_DI_OAUTH_2_CLIENT_REVOCATION_ADMIN', 'SCOPE_CONNECT_WEB_TEMPLATE_RENDER', 'SCOPE_OMT_SUBSCRIPTION_ADMIN_READ', 'SCOPE_CONNECT_NON_SOCIAL_SHARED_READ', 'SCOPE_CONNECT_READ', 'SCOPE_DI_OAUTH_2_TOKEN_ADMIN', 'ROLE_CONNECTUSER', 'ROLE_FITNESS_USER', 'ROLE_WELLNESS_USER', 'ROLE_OUTDOOR_USER']",53,14,,245,
,19436111641,Kamzík 1000+ Desiatka 2 LL,137.2645263671875,"{'typeId': 6, 'typeKey': 'trail_running', 'parentTypeId': 1, 'isHidden': False, 'restricted': False, 'trimmable': True}",trail_running,3.5,IMPROVING_AEROBIC_FITNESS_2,0.20000000298023224,NO_ANAEROBIC_BENEFIT_0,FALSE,FALSE,,147,151.453125,2.490000009536743,,,,2.8399999141693115,,277.29998779296875,300,,,102.8699951171875,,,8.569999694824219,8.979999542236328,,1.74996E+12,116,,,1042,,368306969,FALSE,,3422202187,-21,,12346.65039,4957.596191,4970.591797,FALSE,446.18000000715256,446.33,48.17404844798148,17.07405410706997,,6/15/2025 5:50,"{'typeId': 9, 'typeKey': 'uncategorized', 'sortOrder': 10}",292.0419922,4127.845215,480.2659912109375,,,1705.9410400390625,FALSE,,,,FALSE,FALSE,TRUE,TRUE,FALSE,43.045,1016.004,2670.981,1033.997,191.999,,3,Bratislava,FALSE,GARMIN,,176,441.20001220703125,,181,491,,176,3.9000000953674316,,22,0.600006104,734.6619873046875,188.1999969482422,,18,0,4954.722900390625,315,84e77216-5501-4028-b779-67865fe487b4,Michal,107797445,https://s3.amazonaws.com/garmin-connect-prod/profile_images/69e073d0-85bd-4f2a-862a-3b33b2a05b45-prof.png,https://s3.amazonaws.com/garmin-connect-prod/profile_images/69e073d0-85bd-4f2a-862a-3b33b2a05b45-prfr.png,https://s3.amazonaws.com/garmin-connect-prod/profile_images/69e073d0-85bd-4f2a-862a-3b33b2a05b45-prth.png,FALSE,,1449.08,1241.012,751.956,265.993,10.002,FALSE,"{'typeId': 1, 'typeKey': 'public'}",FALSE,FALSE,"[{'noOfSplits': 1, 'totalAscent': 446.74000000953674, 'duration': 4957.59619140625, 'splitType': 'INTERVAL_ACTIVE', 'numClimbSends': 0, 'maxElevationGain': 446.74000000953674, 'averageElevationGain': 148.25, 'maxDistance': 12346, 'distance': 12346.650390625, 'averageSpeed': 2.490000009536743, 'maxSpeed': 3.9000000953674316, 'numFalls': 0, 'elevationLoss': 446.8899999856949}, {'noOfSplits': 1, 'totalAscent': 0.0, 'duration': 1.2419999837875366, 'splitType': 'RWD_STAND', 'numClimbSends': 0, 'maxElevationGain': 0.0, 'averageElevationGain': 0.0, 'maxDistance': 0, 'distance': 0.2800000011920929, 'averageSpeed': 0.22499999403953552, 'maxSpeed': 0.0, 'numFalls': 0, 'elevationLoss': 0.0}, {'noOfSplits': 11, 'totalAscent': 149.40999999642372, 'duration': 635.7630004882812, 'splitType': 'RWD_WALK', 'numClimbSends': 0, 'maxElevationGain': 46.05000000074506, 'averageElevationGain': 14.189999997615814, 'maxDistance': 209, 'distance': 608.1500244140625, 'averageSpeed': 0.9570000171661377, 'maxSpeed': 1.9129999876022339, 'numFalls': 0, 'elevationLoss': 0.0}, {'noOfSplits': 11, 'totalAscent': 296.8899999856949, 'duration': 4320.3388671875, 'splitType': 'RWD_RUN', 'numClimbSends': 0, 'maxElevationGain': 128.54000002145767, 'averageElevationGain': 26.34000000357628, 'maxDistance': 5932, 'distance': 11738.23046875, 'averageSpeed': 2.7170000076293945, 'maxSpeed': 3.9000000953674316, 'numFalls': 0, 'elevationLoss': 446.8899999856949}]",1,48.17400075495243,17.074047150090337,,6/15/2025 4:28,6/15/2025 6:28,12564,,{'summarizedDiveGases': []},,124,TEMPO,,FALSE,"['SCOPE_GOLF_API_READ', 'SCOPE_ATP_READ', 'SCOPE_DIVE_API_WRITE', 'SCOPE_COMMUNITY_COURSE_ADMIN_READ', 'SCOPE_DIVE_API_READ', 'SCOPE_DI_OAUTH_2_CLIENT_READ', 'SCOPE_CONNECT_WRITE', 'SCOPE_COMMUNITY_COURSE_WRITE', 'SCOPE_MESSAGE_GENERATION_READ', 'SCOPE_DI_OAUTH_2_CLIENT_REVOCATION_ADMIN', 'SCOPE_CONNECT_WEB_TEMPLATE_RENDER', 'SCOPE_OMT_SUBSCRIPTION_ADMIN_READ', 'SCOPE_CONNECT_NON_SOCIAL_SHARED_READ', 'SCOPE_CONNECT_READ', 'SCOPE_DI_OAUTH_2_TOKEN_ADMIN', 'ROLE_CONNECTUSER', 'ROLE_FITNESS_USER', 'ROLE_WELLNESS_USER', 'ROLE_OUTDOOR_USER']",53,79,,1272,
